sample_index,image_path,image_sha256,noisy_label,class_name,trusted_v1,rejection_reasons,knn_label_agreement,prototype_top1_label,prototype_margin,clip_flip_cosine,cross_class_duplicate_conflict
7955,/home/lux1/noise/train/0385/e58094a158264d01b0ace450e72b0b12.jpg,e1f353a924b51db28fcda9a5226534c7aca88c7bd8483fcf121f4f6a717f3a7d,385,385,True,,0.85,385,0.0301885,0.9670465,False
7956,/home/lux1/noise/train/0385/f17bf5d4b09947fea2843d8d7f462240.jpg,b5b2f4273e1ef989c64db75848810fffa8a8eb84b6eabd743963990801b034ef,385,385,True,,0.9,385,0.03407252,0.9709882,False
7957,/home/lux1/noise/train/0385/fa031548063e4818bf48490e7a6cc304.jpg,4892ec2955e7ceb0964ab2045ce1086f55d53d5b2b90f0d53bc422ae9986248d,385,385,False,low_knn_agreement,0.2,385,0.012190759,0.9911795,False
7958,/home/lux1/noise/train/0386/14d95e6771cf4a3ab89e18c2a2fed318.jpg,9f45cf97890ecf6287d45669e3a8e8f7ecc66f1ec489455d903a58e3665de2ba,386,386,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,470,0.005997777,0.9832226,False
7959,/home/lux1/noise/train/0386/1d83cda105434b55be28138c88d81149.jpg,b6c9726bbe89ca319d9624e0fbbe2b58b1b149e2374bb084d0644269a8081397,386,386,False,low_knn_agreement;low_prototype_margin,0.2,386,0.0043615103,0.9588664,False
7960,/home/lux1/noise/train/0386/236dc1e6fe8647c580ab8d9ff39ee197.jpg,fab1eeea79e3efeaf3ac10797338ea55fc1dc50a344bf5bc23f721641230b950,386,386,False,low_knn_agreement;prototype_label_mismatch,0.0,146,0.015660346,0.9816817,False
7961,/home/lux1/noise/train/0386/2cea609714e64e9ab19cac4dee1cbddb.jpg,cbe9b40d105873fdef1c95db0fcbe6ce21af9fe93619f244287243f08d474bb5,386,386,True,,0.5,386,0.019302666,0.9917674,False
7962,/home/lux1/noise/train/0386/38c31cfea02641ee96d881730673a1fa.jpg,22d9bb2799ea8278874812083052a61636365477f2a699f305f6a5e827b0b0d3,386,386,False,low_knn_agreement;prototype_label_mismatch,0.0,64,0.010348678,0.9919719,False
7963,/home/lux1/noise/train/0386/3a0af7cc6ff54a69ba9adceac6343cce.jpg,b509a64feee6a19ea13f83d3c3c967aefaf449361db84eb177f34860ba6626fd,386,386,False,low_knn_agreement;prototype_label_mismatch,0.15,65,0.019791484,0.9869774,False
7964,/home/lux1/noise/train/0386/3d681100aa824cd18cace84d4466c201.jpg,e88362be0c20ab56d1c401631f3089dc430ba0a9cc212c5a7e3121bf154be9b9,386,386,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,498,0.0062957406,0.99198717,False
7965,/home/lux1/noise/train/0386/3f2f15a5a11e4e15852ff7daf30b5430.jpg,9ecf416b599f9dbfbb88b95305c81fdb154424b0aca9ad2227a68f0e8691b146,386,386,False,low_knn_agreement;prototype_label_mismatch,0.3,146,0.025032222,0.9663831,False
7966,/home/lux1/noise/train/0386/4a8dd2fd44344f3fb187140904cddf44.jpg,86743a89650250957c8865bf502a9ec31dca19e9c19707e9e55966bb8f47b39d,386,386,False,low_knn_agreement;prototype_label_mismatch,0.05,394,0.011402607,0.99158865,False
7967,/home/lux1/noise/train/0386/4cf48d5804474a69a1a308644eb23044.jpg,f152a630f2c215b2ca22bb774da336ccc3b74a29caeb4cdfc67bb481787cdde4,386,386,True,,0.55,386,0.020875216,0.9887949,False
7968,/home/lux1/noise/train/0386/5b346e7f2b174f7abbf710c972577170.jpg,c6a56ff7beb517598241f14f7df94b5b0c06b569f71462c603b75721e92b5862,386,386,False,low_knn_agreement;low_prototype_margin,0.3,386,0.009518981,0.9807205,False
7969,/home/lux1/noise/train/0386/60ef26086a8249e1a266d5e3a34d9070.jpg,614005f271243bea82fea1e8b0d6857cdd8fecedb27f5c877482a4f5a8896a24,386,386,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,61,0.00010484457,0.98360157,False
7970,/home/lux1/noise/train/0386/6f0d2178c32d474da1cd54f71a508a89.jpg,f066bab2e10cebecd318c54e786d92c4ff8e581431de97d794a775b3b7e9cab4,386,386,False,prototype_label_mismatch;low_prototype_margin,0.45,200,0.0041323304,0.99550366,False
7971,/home/lux1/noise/train/0386/7bf7ea4e5fd14dfd97a1de78f1b1f194.jpg,16204988e45cbe0b511dae999c3e05019ba926817c473e3e2ef2c118e2ae0f53,386,386,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.3,40,0.0062042475,0.9937213,False
7972,/home/lux1/noise/train/0386/918b2cd55e364868b84af9837fb0390d.jpg,19d4c13543e876a126eb6dd8391c2f6c15a7d3607feab06de60fd39d3ddfb633,386,386,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,336,0.0053929687,0.9929663,False
7973,/home/lux1/noise/train/0386/b79efb2cd6fc4f098e5d6cd60374d2eb.jpg,f03644668eed1d2099d213fbc9208aa576ba5506d6e0741b11770afb1c7d1d49,386,386,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,152,0.0022571087,0.9911956,False
7974,/home/lux1/noise/train/0386/ca369a13d47a42bca347765f5dc80771.jpg,59c5d04c1d1e11e1e4e987ff375b8f0b185c9d200488b13a1ad618f73993a14a,386,386,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,485,0.0030682683,0.9912162,False
7975,/home/lux1/noise/train/0386/d098662c23ee4505b5f9a069b2573fc1.jpg,b1f8d818f5dc6e89493c20fe30597bb91d9dbb03601463304894ffaab95dca5f,386,386,False,low_knn_agreement;low_prototype_margin,0.05,386,0.0059090853,0.97046804,False
7976,/home/lux1/noise/train/0386/de7ae520cf22458dbd5e2aa80cffd874.jpg,18a88c632c2ad1873b4a5d5277ac16c1c0190b9dcc197fbd9aefb40c4c079b07,386,386,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,452,0.006305456,0.99437827,False
7977,/home/lux1/noise/train/0386/fe6dc30de51047de812bd62483e0981c.jpg,02707f701eb366db6e16aa352b9e6309f71d668c15fecd085f8d65beb848fd42,386,386,False,low_prototype_margin,0.4,386,0.005930543,0.9847463,False
7978,/home/lux1/noise/train/0387/31158c64dd5f488996c3ed65d0d879b9.jpg,30cc6468118f052fb97e9c8f4559c0b34462048442bef25ee777f330115a9bc8,387,387,False,low_knn_agreement;low_prototype_margin,0.25,387,0.007627547,0.9899209,False
7979,/home/lux1/noise/train/0387/3c755f7dd9fc446792453ba2faf9b77c.jpg,d4d9b50b9f21cf8ef43dc8544d425336c976a4d9d49101833ead48592a92e87a,387,387,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.2,283,0.006915152,0.9951842,False
7980,/home/lux1/noise/train/0387/421aff3226294619a310205b4e55b783.jpg,7c3a9d5f20674bdc5d94761a2433ef37670baf9c7ad3be9a5f6b6b6534b6ed2b,387,387,False,low_knn_agreement;low_prototype_margin,0.35,387,0.00886935,0.99488777,False
7981,/home/lux1/noise/train/0387/466e3f3157ed426b8c12b9086c909bfb.jpg,a3d915e929de2cd5a15c4f9409be81a94058d27ea1c37c7090b903db55cf8b12,387,387,True,,0.4,387,0.018485188,0.9924462,False
7982,/home/lux1/noise/train/0387/4a3b0eb20c5e4acb8ddb00fd06956b43.jpg,9fd565d828e101dbaab42382f6f40c43f279a3631457a3b52a8e83fa164aaa85,387,387,False,low_knn_agreement;prototype_label_mismatch,0.0,91,0.011765242,0.9401173,False
7983,/home/lux1/noise/train/0387/50ba79b4b6cc4fa29dcec7b216006d04.jpg,340fb8c23c577e48d2b8c483365e545ca330378685df50a43f305978d3d07e51,387,387,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,124,0.003953278,0.98751986,False
7984,/home/lux1/noise/train/0387/53f99f257f6747588b54da41384156eb.jpg,c8fb60ea5947c36711ba56850cd1edd45dbef3d9f20e31abd59498ba1f90bf9f,387,387,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,471,0.00035834312,0.99075633,False
7985,/home/lux1/noise/train/0387/56ce0acc3e2b464a8567eaf48fda9a59.jpg,dc02e3de31c3ac68dc54974218a1b0cc4e51c578bd07ed3c0c3b53a2bd17ef6f,387,387,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.3,369,0.0011496544,0.99282223,False
7986,/home/lux1/noise/train/0387/5916fc027e7345f782f5cc2a03532160.jpg,43366d55a4ff50eed557bb50b8bafbdaa188b1d4a955b78bd42cd15b7a72007f,387,387,False,low_knn_agreement;low_prototype_margin,0.35,387,0.002067566,0.9960973,False
7987,/home/lux1/noise/train/0387/6e445bddcb2b4fe2b44323656c8d67a0.jpg,6af1b16db1288e4cde1df136ef86288fb4d03329cdfeaeab2d7d947e7d75d7ea,387,387,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,305,0.00063341856,0.96810246,False
7988,/home/lux1/noise/train/0387/7610c901e28b40d5b078bfc90cfd5d3f.jpg,2fff472109271d3d210824a3d63db71a8fc8912548d288e96084970b7eedee05,387,387,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.25,97,0.006041229,0.94653755,False
7989,/home/lux1/noise/train/0387/76721060fb4d428da4e27983a20905ba.jpg,8fc5f98de540a7c41ce93fdef52dbda9aff0dbed58a9891b7612b95c4e822678,387,387,True,,0.45,387,0.02584815,0.99298376,False
7990,/home/lux1/noise/train/0387/84bf52df308e4d369ea4a1d6638639c8.jpg,c3483bdd1d656d9127d71a1c15518b59fa69a804813cd1197d445a745f34f233,387,387,False,prototype_label_mismatch;low_prototype_margin,0.5,288,0.0037438273,0.9888586,False
7991,/home/lux1/noise/train/0387/9abb35d0c77a4b0abf7a1b8e6185bbc5.jpg,7f43ffe03a253010e8f73e51abe9d9508ba1299f62e73b831b1f8c49750e35e1,387,387,False,low_prototype_margin,0.5,387,0.00722003,0.99478465,False
7992,/home/lux1/noise/train/0387/b00feb166b5247b9b9a7b356bb4a5bf6.jpg,2aa81067d5440675bf21936e9b3e4f91ab72567028635aed881665f4119245e9,387,387,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.2,227,0.0030497313,0.99595845,False
7993,/home/lux1/noise/train/0387/c6ff6472a0ae414baa7dc9d319f3e234.jpg,a95211b64e5bee08c79e5c48d47101c8e3f8b0c4787c721da33e424cf387d137,387,387,False,prototype_label_mismatch;low_prototype_margin,0.4,369,0.0002412796,0.99544644,False
7994,/home/lux1/noise/train/0387/d67ecefb177c4c428a7511e99781c6eb.jpg,a2b47fca46a7ad091bb81b624a6e52b0473d80a29d67bd3274e23144d0732806,387,387,False,low_knn_agreement;low_prototype_margin,0.3,387,0.0075085163,0.99238926,False
7995,/home/lux1/noise/train/0387/f07a2c9dd06e41b78ed1fb4005e3670d.jpg,82f9ff8e31081c3a58ddae065e7bc382b6d4678a0431a80059785a991740a50d,387,387,False,low_knn_agreement,0.35,387,0.021214247,0.992952,False
7996,/home/lux1/noise/train/0387/f10b30ed818c498cba1de42aa5f7fc9a.jpg,dba671c40acf42dc017ec48db87b141c30910181a1a154fd06b806afe68fc26b,387,387,False,low_knn_agreement,0.35,387,0.028083146,0.99432147,False
7997,/home/lux1/noise/train/0387/f8e41aadd4de4633888b4a443a4e1a17.jpg,dc3249131f2f89cb834636de9a44443abb74b249f318e786f16eef5c18c5f96a,387,387,False,low_knn_agreement;prototype_label_mismatch,0.05,205,0.014458716,0.9934726,False
7998,/home/lux1/noise/train/0388/011317d7cfc14501bcc02c898a661331.jpg,728d8df5fcf274887c4fbc3570e050f39ee64f2a80cd269f530a82ff0195ba7c,388,388,False,prototype_label_mismatch;low_prototype_margin,0.4,334,0.0026952624,0.99300283,False
7999,/home/lux1/noise/train/0388/021de46a9eb347fd9aa6654cbb1b3247.jpg,75009978c0ab83c89a8fe04b8719e49aa4c13229e480ac39432a39434d243837,388,388,False,low_knn_agreement;low_prototype_margin,0.2,388,0.008402467,0.99086493,False
8000,/home/lux1/noise/train/0388/03bd708f7d5e49b68b14bc5a37e182c5.jpg,25560e88144fdedaf2c8f842f759fe290115f358c1ff5013c5775494f4729175,388,388,False,low_knn_agreement,0.25,388,0.010479629,0.99341065,False
8001,/home/lux1/noise/train/0388/190cccd8c0c0463193053818e92a82fb.jpg,c3582d60ba308ba1928833c2bc3b5b184715b4c6cefd1c5488c3d53e8ba747c5,388,388,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.3,334,0.0059115887,0.99507403,False
8002,/home/lux1/noise/train/0388/1998096c02f84e57b99156b47c71730f.jpg,c51aac888a3da736ab9be49b099e4a06708b54fc0553d931722b982b931c78d1,388,388,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,251,0.0016041994,0.9811977,False
8003,/home/lux1/noise/train/0388/27c3478646234622bb792a43c17ea17b.jpg,6f29743e37c2b0c4d09fefb4fa2460edcd3db2dcc55124141447e9eec3cb3fe0,388,388,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.35,65,0.0041781664,0.987158,False
8004,/home/lux1/noise/train/0388/2f9b24fb14a649d2bfa1c033fc45a4aa.jpg,f3742d7e4362a28c41f6645ac80580e2a11fd558b3b6de8e918180c6c1340e89,388,388,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.2,65,0.0006367564,0.99456805,False
8005,/home/lux1/noise/train/0388/36c1186632da48bc8bbb67e0d688af48.jpg,297cf02c4829c9fe5326b30b120f52ccaabe3c022a8e926f8cff1ba7ab13b8c2,388,388,False,prototype_label_mismatch;low_prototype_margin,0.45,89,0.0086199045,0.9962625,False
8006,/home/lux1/noise/train/0388/4dc38699981c4033bbbdb031fcc7ac97.jpg,47419c1cbddd945366699eb7c908eb41b64001ed85658878762cf964af6e85c6,388,388,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,282,0.00056260824,0.9805181,False
8007,/home/lux1/noise/train/0388/4f882f8dc93641d09aa5539bf04039eb.jpg,49312a1873ed32a0e56071df1db051cd949b1e54ff72b0c34a66bcfdce948847,388,388,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,65,0.002351284,0.95277613,False
8008,/home/lux1/noise/train/0388/5b826fad66954f07936d0a53946d5953.jpg,856a6355a9a2a0883d748ad8499a7acc1579d3ff01ffa48fd649d4ef2e0da32e,388,388,False,low_knn_agreement;prototype_label_mismatch,0.05,387,0.010868311,0.99300987,False
8009,/home/lux1/noise/train/0388/5c59dd04f6514755b42d569125c620fb.jpg,86856c6e350847668194fda26cfe78eb9745d639fbd1fc9ebd59db1d6cdd25f8,388,388,True,,0.65,388,0.024006069,0.98750865,False
8010,/home/lux1/noise/train/0388/69ed2ac350ee492c8086ee5c8ab25852.jpg,1172e0cc9c0d4485995535d2f38e3f8bb454f2d3074e85bb79113d7e9c8cc467,388,388,False,low_knn_agreement;prototype_label_mismatch,0.05,258,0.013554335,0.9880826,False
8011,/home/lux1/noise/train/0388/7a8ef3763c5a4b74b5b6dd0366ee7515.jpg,f75059ae5d9264d7a1df8e170a7f0eb7fb267a5d4c18cd8bf6a02b3488998506,388,388,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin;low_clip_flip_cosine,0.0,176,0.0011516511,0.7235711,False
8012,/home/lux1/noise/train/0388/88eacaff35f74a4c9638428ea5da5151.jpg,3cb3b186a415e635e3601de55f2154e64e2328f105d6eaaa06e7343a55943c0f,388,388,False,low_prototype_margin,0.4,388,0.00459671,0.9897119,False
8013,/home/lux1/noise/train/0388/94b81e0b839845818d6327f02e3e6f7a.jpg,872e23e28e9f1c3bbcf0fb51daff4fcd32270c087f1aca145fca502548c11c97,388,388,False,low_prototype_margin,0.6,388,0.0011968613,0.9805781,False
8014,/home/lux1/noise/train/0388/a83a675bbbf849498b6bf847f89b8024.jpg,9a5309ca1046f542c58cdbcdbe80aeb5ad77683c403d2104b1808c6a7b041501,388,388,False,low_knn_agreement;low_prototype_margin,0.25,388,0.0040996075,0.99359614,False
8015,/home/lux1/noise/train/0388/a8bb4e0feb154aca965b7e0ff18092d8.jpg,d79030606dc03a0c0692df0a2459414354ddd2723e39b48df23068a1af50e3f6,388,388,False,prototype_label_mismatch;low_prototype_margin,0.65,199,0.0032713413,0.98282915,False
8016,/home/lux1/noise/train/0388/ab7f005d04fd4ea280b386dd06431574.jpg,bcd86f61d36e754394b5789f6d2dbb410a84af2a1489060bde58ae97d10d7350,388,388,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,242,0.0026251674,0.9800754,False
8017,/home/lux1/noise/train/0388/ac0927a4c48c45e4bb2bec04df92bfe1.jpg,61a0151304852cc2ec1d5e0e820f1ba15787c2bce5c850141160d6aa5fb8fc46,388,388,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.25,419,0.009826541,0.9919571,False
8018,/home/lux1/noise/train/0388/d70655ad6502401e83ce09551c3dfbe0.jpg,bc87ccaa33e9949d19719f43837b087d5210481320b94b2832e08340a2512f88,388,388,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,334,0.008354962,0.9766659,False
8019,/home/lux1/noise/train/0389/02abe9f347ae4c4c9a9ee9c1a02e2e30.jpg,51eaea7f64c4834eb239d5c46d8e85f28da9e074c4cdcdff2aa7a403f9a4a393,389,389,False,low_prototype_margin,0.5,389,0.008495986,0.98985565,False
8020,/home/lux1/noise/train/0389/08edd59856fd43b6bf33033a2876a6bd.jpg,608be1c9d35eb3bb8913444018e956cdf84ce521b39b4e8ba63043816b172241,389,389,False,low_knn_agreement;low_prototype_margin,0.15,389,0.0039212704,0.9899019,False
8021,/home/lux1/noise/train/0389/19a701d52190446d8a83add1d8c3222f.jpg,50df1c09eaa9068173fde4cfe26079e9c04168a182debc4dd326304aeb96dae5,389,389,False,low_knn_agreement;low_prototype_margin,0.15,389,0.009885132,0.9895467,False
8022,/home/lux1/noise/train/0389/39630affc5ab40b5a460d6ce75a78c86.jpg,76ad6232693fbfaadb0a00627f40e6be41d675f24614e131f5b2ace96d237eb2,389,389,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,99,0.0006560683,0.9912704,False
8023,/home/lux1/noise/train/0389/3a44cfcedace41ac84ee6ced78b6eeb8.jpg,eeb384565e972793caf07e3d3c8d9bd946a9517e3695f5000f2d39eb3ee896e2,389,389,False,low_knn_agreement,0.2,389,0.012783051,0.9938577,False
8024,/home/lux1/noise/train/0389/59bbecb7bd0d4d208eadcc8d1836bb66.jpg,67bfda19688faaaf952220ab87412fc7d1e318eefd447452147fdbfc41fa603f,389,389,True,,0.45,389,0.017928302,0.9731429,False
8025,/home/lux1/noise/train/0389/5fe947cbcabb490cb37825c3db74d4f6.jpg,91690fd0571f2847aa5ee90f5226a2b4c4af4372970988ff4e9158a7b21d5429,389,389,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,418,0.001732409,0.91178286,False
8026,/home/lux1/noise/train/0389/61392c80e04440c794b9357161d4b2b8.jpg,5679f3168c1ae4d44f5f79be50fe731a3c7b47ffba358b0c33929d0339837078,389,389,False,low_prototype_margin,0.6,389,0.00037312508,0.98422676,False
8027,/home/lux1/noise/train/0389/61c67cb589cf4413870a7ca676ae8254.jpg,42affc8c31ee582c84c9bc942cdda86c302079b074a5733c3edade188275398d,389,389,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.2,455,0.0051276684,0.9880294,False
8028,/home/lux1/noise/train/0389/866474813177419383183e682708c5a2.jpg,6a372f8bcc9e114f3af1441b89fe0e9f4d467ce39b4c4fb205a0ca048b14c272,389,389,False,low_prototype_margin,0.65,389,0.007285118,0.96225065,False
8029,/home/lux1/noise/train/0389/87bd18bc24224fb4b63292a0b550bd5d.jpg,b93e630e82f4b835f41b2cf1ab58e26850df0a067c987b02e797636846cd9a46,389,389,False,low_knn_agreement;prototype_label_mismatch,0.05,105,0.021889687,0.9933311,False
8030,/home/lux1/noise/train/0389/87eb789deff0447a8e2a8dd72990e3a9.jpg,63c79af13e1460577b07ef060c701446a5385e8e194ca764985f3df831e645c3,389,389,False,low_knn_agreement;prototype_label_mismatch;low_clip_flip_cosine,0.0,31,0.01305598,0.7568275,False
8031,/home/lux1/noise/train/0389/9e5aaa6c32f34872b7911b91ff850c9a.jpg,206393b052d2bcd82a18745b76f2b3cecb05cba74d8a4e0071ec1bd9bf5e0f5f,389,389,False,low_knn_agreement;low_prototype_margin,0.1,389,0.0016800165,0.9860322,False
8032,/home/lux1/noise/train/0389/a3ce2bc825824613afc692fb1a86a718.jpg,09958cdfcc02651511e65e20ee8933a61ffd13af61958a8a0a330780e16fffd9,389,389,False,low_knn_agreement;prototype_label_mismatch,0.15,43,0.011208534,0.9960148,False
8033,/home/lux1/noise/train/0389/a50018ed053246ba9604e017e0e70d68.jpg,1d012b2335c94e15e8aa18a6f2b04b57a6989a63125b0a4308d02289bfa3ccad,389,389,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,380,0.00078600645,0.98471016,False
8034,/home/lux1/noise/train/0389/ad88df7346d14c55851a0f3e26326b71.jpg,6d9bc6ae73aeed1512df3403cefa8352671f7cfda16c7d11a1962b9dd3a9d4e3,389,389,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,43,0.0023046732,0.9807591,False
8035,/home/lux1/noise/train/0389/b42d8007c6824a319bb24002f1f068db.jpg,eb0f4d4f2c09ec8ee169fb7afaff37a31fed453d60ef4becf42f64f6cbb806b6,389,389,True,,0.5,389,0.015132785,0.9923263,False
8036,/home/lux1/noise/train/0389/bde96571ffd9492488c227f4786941ab.jpg,36cf126262e16db3f74ee9c75ebe2df3a923d27ab983854e1a51f8ddc6507e79,389,389,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,414,0.009109259,0.96977854,False
8037,/home/lux1/noise/train/0389/e74dd052c6e14f9c99d520a7bb1f2ccb.jpg,6e407253d9ce27d5653c6a641bf78c99e5b337a83dfc81f237b2f7bd67c05ce0,389,389,False,low_knn_agreement;prototype_label_mismatch,0.0,432,0.0141175985,0.9962964,False
8038,/home/lux1/noise/train/0389/e8da944258aa4d318d6b0fb734983e32.jpg,1ba54d7f9d9ad75845c1ec01de829c3c06d42a03b9f0d79b6f04edaeffd2167c,389,389,True,,0.5,389,0.016025186,0.9890795,False
8039,/home/lux1/noise/train/0389/fc720c6eba194f9f8ed5e05122fb5b36.jpg,7800cbe5833340133bf87ec4bbab9c0843029c0dc06977c632b38636902a4f72,389,389,False,low_knn_agreement;low_prototype_margin,0.35,389,0.0068710446,0.98875034,False
8040,/home/lux1/noise/train/0390/0178fae990664adca296122b0c0da9a9.jpg,43663bb85d55849aabf38d7ecee0acec43f50ed3eea7c4f788b72b1e424d1b53,390,390,False,low_knn_agreement;prototype_label_mismatch,0.05,208,0.013088167,0.9689044,False
8041,/home/lux1/noise/train/0390/16d8fa6452fb4b96ad2b0b033df8f7d0.jpg,47941a432f09e91a664a47c49178f114e632eb60045dbc11899c87f40cd3c636,390,390,False,prototype_label_mismatch;low_prototype_margin,0.45,180,0.0037617683,0.9903379,False
8042,/home/lux1/noise/train/0390/344bdb1492cd4a83ab0816e1e53bcc81.jpg,d74f64b3789e121fcf8af70fd23701b5c1c6c3ad34f62c2fa9e761e9d9d7b0e0,390,390,False,low_knn_agreement;low_prototype_margin,0.15,390,0.0053801537,0.9904798,False
8043,/home/lux1/noise/train/0390/39d046c97c9640db82c76a00494a8406.jpg,e06c2bbdf6b62d68ce4af46ea4e28643b232790897b86e9695f0d3d4ba34c8d6,390,390,False,low_knn_agreement;low_prototype_margin,0.25,390,0.0036191344,0.99085283,False
8044,/home/lux1/noise/train/0390/5a8d971f426e4fe2b6af2bd57c7a40ff.jpg,525b2286e8f5dd5778c3d73d6cc1ab6df3b852ce488d8cab74630f6860a2517d,390,390,False,low_knn_agreement;low_prototype_margin,0.1,390,0.005681753,0.98735166,False
8045,/home/lux1/noise/train/0390/6ed56b1302a1456abf40cf53764bc41d.jpg,1e2421023744a3a4c3a6c2abf0f4e020b6e5dfd09a62ec12189cb051fa9db537,390,390,False,prototype_label_mismatch;low_prototype_margin,0.5,383,0.0077832937,0.9862266,False
8046,/home/lux1/noise/train/0390/71d344cde8dd4dd284eeed9085a060fe.jpg,47a712da1f2902648f8837f627d317bba69a20101ba7a312f48bb2304c266ed7,390,390,False,low_knn_agreement;low_prototype_margin,0.3,390,0.0068492293,0.9893366,False
8047,/home/lux1/noise/train/0390/73ab4ae6a4b74b9cad8a061c086b4b6c.jpg,15df57964abdf2693591206f1d5bfd9653e2014dab11c452e432468aa3ecfe55,390,390,False,low_knn_agreement;prototype_label_mismatch,0.0,237,0.010925949,0.9909969,False
8048,/home/lux1/noise/train/0390/8050a7a44090401583c96bcd58d4dca5.jpg,2a65510d8fdcd5fa7c44918af8dbbed0308897f33c23e981474fe72f40db1f5f,390,390,False,low_knn_agreement,0.25,390,0.020050406,0.99307626,False
8049,/home/lux1/noise/train/0390/8a83a4dd7b674809bd42ad6e4f0300ea.jpg,34d1df6d1a72806fd40ceeb13877551500de9f34ba1f3dc1d0135ad43d695bf8,390,390,False,low_knn_agreement;prototype_label_mismatch,0.0,107,0.011612475,0.9348305,False
